sa1,total_uhi_cov,uhi,sa2,ttl_cov,ttl_cov_a,ttl_area,CHG_FLAG21,SA2_CODE21,AREASQKM21,ttl_uhi_cov_a
20802117843,0.1291853809324885,9.084188,208021178,0.3274826922819324,4716.76424254634,14403.094739692811,0,208021178,0.1736,1860.669280553937
20802117901,0.21531099866960987,8.25873815,208021179,0.1810107345881607,3843.3038603399064,21232.4637490935,0,208021179,0.0974,4571.58297403361
20802117902,0.20010820318631178,8.03665947,208021179,0.2679447458370267,3192.147608133234,11913.454761582856,0,208021179,0.0526,2383.9800260817556
20802117903,0.21475231504872452,8.00050301,208021179,0.32790427299069996,6016.4684890729295,18348.246682480923,0,208021179,0.0784,3940.3284521478577
20802117904,0.20400747197421637,8.04371649,208021179,0.2834134094080075,6547.225542789271,23101.325926903326,0,208021179,0.0989,4712.843101599969
20802117905,0.21005100446360078,8.00789399,208021179,0.1889551241948395,4153.223507992781,21979.94643273193,0,208021179,0.1022,4616.909826251481
20802117906,0.27692539640401126,7.30050705,208021179,0.3424763901370739,10876.90055788344,31759.563202386104,0,208021179,0.1421,8795.029629439021
20802117908,0.2639296353316923,7.71001769,208021179,0.3541251263713351,9131.174859263092,25785.16512744751,0,208021179,0.0975,6805.46922905469
20802117909,0.21945420488752534,7.17532091,208021179,0.4489262384055883,10168.797902951635,22651.37796148262,0,208021179,0.0986,4970.940140143983
20802117910,0.20058906195839243,8.3223165,208021179,0.20234276419226233,6966.187872724819,34427.6599192135,0,208021179,0.1269,6905.812008617581
20802117911,0.17177454985140259,8.23087548,208021179,0.1561218467300724,6322.510604083396,40497.282965238875,0,208021179,0.1319,6956.402551558782
20802117912,0.2169721806835962,7.83692227,208021179,0.3841559776608033,4149.32899082094,10801.156905293967,0,208021179,0.0634,2343.5505676473153
20802117913,0.25203673706939284,8.16185766,208021179,0.27397338095360413,5482.500055433977,20011.068361281446,0,208021179,0.0807,5043.524375049938
20802117914,0.2542234148277854,7.4560502,208021179,0.33279656427635573,9281.373571726148,27889.03062117809,0,208021179,0.1454,7090.044600752567
20802117915,0.20390276337560975,8.73433818,208021179,0.2285282280281235,6246.580932593634,27333.957763086088,0,208021179,0.1435,5573.469521885454
20802117916,0.2514335847016425,7.99533677,208021179,0.36936985248932863,8271.614337290994,22393.853427791502,0,208021179,0.1035,5630.566842632782
20802117917,0.21167462743923499,8.38940926,208021179,0.2540853542713725,5527.454811614563,21754.322784425574,0,208021179,0.0915,4604.838170586145
20802117918,0.22536839687588303,8.17831762,208021179,0.1980811688996211,2602.6785657042155,13139.454801092877,0,208021179,0.0821,2961.2178643454263
20802117919,0.2329383725442068,8.4539807,208021179,0.22539583460780363,2134.8172382906337,9471.413888394556,0,208021179,0.0561,2206.255736855225
20802117920,0.1564113999466286,8.38168437,208021179,0.13137608033975165,2933.4507660187446,22328.65190095905,0,208021179,0.0875,3492.4557027499545
20802117921,0.17116736831282053,8.56384302,208021179,0.16937284086355217,2724.6447246472853,16086.668386475707,0,208021179,0.0624,2753.5126926340936
20802117922,0.1569256471930409,7.34023893,208021179,0.29566977849221443,9996.661508501065,33810.22422879888,0,208021179,0.1322,5305.691318846096
20802117923,0.17542562233109757,8.58956107,208021179,0.21846374240488498,9096.246178114578,41637.32653291387,0,208021179,0.1148,7304.253919239536
20802117924,0.1861242842562696,8.3322282,208021179,0.33496942120059614,7472.079342329003,22306.750614869874,0,208021179,0.0638,4151.8279922757565
20802117925,0.3341829380776087,8.44093404,208021179,0.25576414190928703,7109.562006068816,27797.33684712689,0,208021179,0.1647,9289.395698305836
20802117926,0.17471685750878022,8.41196811,208021179,0.15475740272556993,7016.407182500119,45338.10376064697,0,208021179,0.1697,7921.331014467249
20802117927,0.29141568234537657,7.38538797,208021179,0.49892991317648905,13345.599151167367,26748.4446186063,0,208021179,0.1049,7794.91624020867
20802117928,0.238913012178402,8.49979023,208021179,0.2428381995804841,4525.575091474587,18636.174618708086,0,208021179,0.0801,4452.424613638231
20802118001,0.1534333781016981,9.39528493,208021180,0.2645852437477813,6261.820539966397,23666.552417169354,0,208021180,0.106,3631.2390853872025
20802118002,0.12206464486826424,9.36383731,208021180,0.07532592494416752,1631.8403739086996,21663.728326180382,0,208021180,0.0772,2644.375304657765
20802118003,0.18335159493104722,8.75399166,208021180,0.2171434580701862,7445.507489707776,34288.42644341236,0,208021180,0.1356,6286.837676075551
20802118004,0.18997709161692747,8.14511681,208021180,0.2538494936719888,6943.7940695255,27353.9803805869,0,208021180,0.1406,5196.6296368503945
20802118005,0.146063960458574,7.99797649,208021180,0.29623321522035795,6826.748439018993,23045.18226945214,0,208021180,0.1108,3366.070591765888
20802118006,0.18286767717639954,9.05213501,208021180,0.273893371372289,7718.305376369917,28179.964114132676,0,208021180,0.0911,5153.204580465738
20802118007,0.15953168511272603,8.64034975,208021180,0.22565008511871143,8605.858614238874,38138.06943485729,0,208021180,0.1438,6084.230483888934
20802118008,0.1600926105402985,8.56211862,208021180,0.12942181399167002,2800.334035994857,21637.26461271123,0,208021180,0.1072,3463.9661768001615
20802118009,0.21438975387387554,8.11446953,208021180,0.30151815559897716,5309.70495617951,17609.901286480017,0,208021180,0.1045,3775.382402551695
20802118010,0.1764981214442308,8.71381799,208021180,0.24099876579945048,6200.086786467669,25726.6329389717,0,208021180,0.1352,4540.702384813775
20802118011,0.1816560572500438,8.24056821,208021180,0.2264521809938242,6223.688114477529,27483.454065948084,0,208021180,0.1141,4992.535905232814
20802118012,0.21611855698547683,7.73304885,208021180,0.23980951837970332,6406.672610068742,26715.672727905287,0,208021180,0.1143,5773.752638851148
20802118013,0.2154385997862219,8.31475531,208021180,0.3752549671296719,12418.826708690678,33094.36995246826,0,208021180,0.1379,7129.804723366977
20802118014,0.18462100930133826,8.80553478,208021180,0.26447084997316495,7825.521290225541,29589.352819108695,0,208021180,0.1345,5462.816182037246
20802118015,0.1429433270798193,8.68075267,208021180,0.1302977658221076,3385.9221286745933,25986.033661523496,0,208021180,0.0996,3714.5301091863475
20802118016,0.22619721789482639,7.3883342,208021180,0.3916543953844875,11929.454130280415,30459.135071289726,0,208021180,0.1469,6889.771612608471
20802118017,0.1750455319061706,8.40252483,208021180,0.21384150786220218,5014.767120204708,23450.859331931875,0,208021180,0.1102,4104.968145414799
20802118101,0.18406325052673922,8.85717367,208021181,0.30464752855221205,13423.417720706859,44062.12577695763,0,208021181,0.2113,8110.218095624847
20802118102,0.20476456193356862,8.47441144,208021181,0.2699658100299027,8666.338429502244,32101.614750928347,0,208021181,0.1275,6573.273081834028
20802118103,0.2475388013862069,8.2066859,208021181,0.4672398789154371,11249.63711206195,24076.79142922206,0,208021181,0.1131,5959.940091615328
20802118104,0.21965151773487657,8.47630347,208021181,0.43859825577664263,11088.940753372568,25282.68320113804,0,208021181,0.1296,5553.379737540038
20802118105,0.15000491703980315,9.25949447,208021181,0.16233224464158422,5934.670950389378,36558.7931312884,0,208021181,0.1829,5483.998730734242
20802118106,0.1797735793118644,8.77972604,208021181,0.32991671823554103,14105.432149665487,42754.5237025395,0,208021181,0.1829,7686.133757779472
20802118107,0.16409266128936414,8.62530561,208021181,0.25314893420274986,5115.061027589712,20205.737953030453,0,208021181,0.0865,3315.6133140282764
20802118108,0.16115348808164465,8.95380895,208021181,0.2620532707812854,4404.704305776325,16808.430944762276,0,208021181,0.0681,2708.7372759278946
20802118109,0.1765340731697479,8.97847465,208021181,0.3805868479190924,5768.526445312906,15156.92535581055,0,208021181,0.0714,2675.7137697910666
20802118110,0.17315741184101058,7.77953474,208021181,0.2996221770384132,8182.34101195282,27308.863091612202,0,208021181,0.1702,4728.732053264068
20802118111,0.1876328300332873,8.48586331,208021181,0.2690850365147777,8682.071470073133,32265.158934604406,0,208021181,0.1448,6054.00308237363
20802118112,0.2070981439394407,9.21336002,208021181,0.3156655715626655,7621.421998529511,24143.97604655,0,208021181,0.1037,5000.17262655882
20802118113,0.2142672938809445,8.16574864,208021181,0.3323023126585285,9645.932531530478,29027.581705224453,0,208021181,0.1207,6219.661379886456
20802118114,0.2129052593488705,8.20798515,208021181,0.2728448824001979,9609.90465743023,35221.128477443126,0,208021181,0.1328,7498.763493049917
20802118115,0.21892825414887987,7.88414238,208021181,0.3029153104982349,6777.819830855451,22375.296315353946,0,208021181,0.0982,4898.584558384304
20802118116,0.1923749162965842,8.32312904,208021181,0.2135203258776858,4859.430884911904,22758.633703545434,0,208021181,0.0849,4378.190253744173
20802118117,0.1307958308070115,8.44674142,208021181,0.1732155936825281,3586.2733203110984,20704.10200414213,0,208021181,0.087,2708.0102227448815
20802118118,0.24206103804977805,9.67804417,208021181,0.25018724393184033,9529.166757737687,38088.13993863636,0,208021181,0.1802,9219.654690931528
20802118119,0.27611186085505535,7.13510888,208021181,0.3754807133141913,9491.405879237744,25278.01173983499,0,208021181,0.1444,6979.558860201774
20802118120,0.1725580117772118,8.57759447,208021181,0.273508516459669,4604.807891102592,16836.067668779913,0,208021181,0.0746,2905.1983630712593
20802118201,0.1982581017534751,8.26026485,208021182,0.24089595307568518,8981.512720208386,37283.784162976604,0,208021182,0.1928,7391.812274338019
20802118202,0.18089448988013804,8.77287136,208021182,0.27476384473532695,8185.921956388043,29792.57319780677,0,208021182,0.1304,5389.312330833928
20802118203,0.17133340416774914,9.20833434,208021182,0.3078697414903456,6106.846649474276,19835.81309391452,0,208021182,0.0893,3398.5373818155867
20802118204,0.1266727493230645,8.82261995,208021182,0.14635775372051146,3442.9904820442507,23524.48295031279,0,208021182,0.124,2979.9109317196767
20802118205,0.18326261156068377,8.64950559,208021182,0.2663889108160588,5502.151079414677,20654.58003698174,0,208021182,0.0702,3785.2122782664383
20802118206,0.16802065854279377,8.7408143,208021182,0.2773882364483743,7052.478166182287,25424.57552086874,0,208021182,0.0902,4271.85392218736
20802118207,0.11667405122517883,9.43276912,208021182,0.23177982855417628,4400.794107072582,18986.9590228122,0,208021182,0.0699,2215.285429637962
20802118208,0.24170996854834909,8.73261292,208021182,0.43229696948883706,8843.393991667088,20456.756849634694,0,208021182,0.0848,4944.602054726427
20802118209,0.13811627809486166,9.81207681,208021182,0.26117484757776244,3020.4879137265684,11565.003068786114,0,208021182,0.0506,1597.3151800163914
20802118210,0.2232650481325301,9.10488436,208021182,0.6427445808093715,10621.393898164459,16525.061766821193,0,208021182,0.083,3689.4687107623663
20802118211,0.19267939464965278,9.75177952,208021182,0.28296678122585756,3401.169606547088,12019.678040696774,0,208021182,0.0576,2315.944288765179
20802118212,0.1604403861114187,10.38907314,208021182,0.30264337234224653,3694.6632279656224,12207.97666696459,0,208021182,0.0578,1958.6524900869892
20802118213,0.22383076764003745,8.59068103,208021182,0.5183197538055995,10752.74681949511,20745.392666489082,0,208021182,0.1069,4643.457165534255
20802118214,0.19213575689422493,10.72574278,208021182,0.3517104136639182,8322.080710765598,23661.740987623638,0,208021182,0.0987,4546.266514092174
20802118215,0.19258480003048434,8.48515772,208021182,0.29749043739973163,9369.368248877221,31494.68712598583,0,208021182,0.1755,6065.3980221806505
20802118216,0.22297744825366317,8.76301409,208021182,0.46949239573004165,11176.614791790149,23805.741889410085,0,208021182,0.1051,5308.143580285999
20802118217,0.12043993146060607,9.11317571,208021182,0.21740740148942228,4526.092401630951,20818.48350434915,0,208021182,0.0759,2507.37672637757
20802118218,0.16637789788786939,9.42160706,208021182,0.30129162658483494,5188.344588698764,17220.341127661166,0,208021182,0.0643,2865.084157732287
20802118219,0.22744879870373017,8.41082659,208021182,0.4147974690344744,9744.628611531813,23492.497758519166,0,208021182,0.126,5343.340393725258
20802118220,0.2074007565125084,8.28056922,208021182,0.3029648526238779,11425.930935376955,37713.71773465062,0,208021182,0.1495,7821.853589065743
20802118221,0.20469273587341327,9.48583091,208021182,0.23173673537364325,7648.015251715475,33003.03354746115,0,208021182,0.1418,6755.481228951862
20802118222,0.24744253272553193,8.2014456,208021182,0.301828285884675,5447.791002268401,18049.30570473417,0,208021182,0.094,4466.165917516815
20802118223,0.25025162494363,8.46186551,208021182,0.3662204322289595,10398.116444562169,28393.0538262849,0,208021182,0.1146,7105.407857139748
20802118224,0.1800581574890515,8.43402641,208021182,0.18732319787775153,6975.698557162972,37238.83980304118,0,208021182,0.1845,6705.156881965548
20802118225,0.1596637483097935,8.74864506,208021182,0.15947047666509834,5956.2021118838165,37349.87338372576,0,208021182,0.1695,5963.420783341845
20802118226,0.20642330083773586,8.15399826,208021182,0.2606593834436087,9954.679116214156,38190.37314023172,0,208021182,0.1749,7883.382883831439
20802118227,0.20437812996057866,9.23494483,208021182,0.5549475647760713,5484.292062577193,9882.541001491154,0,208021182,0.0553,2019.7752491435062
20802142601,0.1229499768147833,8.97012624,208021426,0.18851005629872594,8783.327198488189,46593.414542137354,0,208021426,0.2469,5728.659237677375
20802142602,0.16963206390528715,8.3551505,208021426,0.18354476967130298,3738.1391211994996,20366.361449001583,0,208021426,0.1097,3454.787926835213
20802142603,0.17668150151155962,8.97287572,208021426,0.18784584517021322,4662.162794847402,24819.0892410895,0,208021426,0.109,4385.073953265088
20802142604,0.13729921823280272,9.43262541,208021426,0.15719640638668125,6710.974905770386,42691.65599919837,0,208021426,0.1759,5861.530993753679
20802142605,0.18851754229629203,8.73439024,208021426,0.20407173191665945,4007.7728730437543,19639.039838601864,0,208021426,0.0863,3702.303523432191
20802142606,0.14811867884971885,8.87818975,208021426,0.18015403442405217,7984.526797456398,44320.555034932884,0,208021426,0.2134,6564.702057660514
20802142607,0.1158032519741984,8.79553687,208021426,0.13081897720682012,5078.776776762774,38822.93597765567,0,208021426,0.1996,4495.822237398632
20802142608,0.16232764248259468,8.83668875,208021426,0.19134738926289158,5454.30613099853,28504.732424150694,0,208021426,0.1241,4627.106014009558
20802142609,0.17288777333762073,8.77521103,208021426,0.1387179615758084,6065.532159862568,43725.64367987629,0,208021426,0.2278,7559.62917356802
20802142610,0.17892806158403846,9.18088941,208021426,0.21907813753616306,5020.730334201232,22917.53248711302,0,208021426,0.104,4100.589664208361
20802142611,0.16802917321271282,8.81463651,208021426,0.25444849091055655,4489.903551225849,17645.62853235445,0,208021426,0.0881,2964.980373110174
20802142612,0.14553896068215325,9.11442782,208021426,0.06255194369169491,1464.7123615163232,23415.93682101352,0,208021426,0.1031,3407.9311083292714
20802142613,0.153029810676299,9.18614103,208021426,0.17153132552561476,4108.547322131459,23952.169141944454,0,208021426,0.1097,3665.395909078451
